code;url;product_name;generic_name;quantity;packaging;brands;categories;pnns_groups_1;pnns_groups_2;main_category;image_url;image_small_url
4001432058030;https://world.openfoodfacts.org/product/4001432058030;Dornfelder Lieblich;;0.75 L;Glasflasche;Erben;Roteweine;;Alcoholic beverages;en:red-wines;https://static.openfoodfacts.org/images/products/400/143/205/8030/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/400/143/205/8030/front_de.4.200.jpg
4003490323600;https://world.openfoodfacts.org/product/4003490323600;Joghurt nach griechischer Art;griechischer Joghurt;600 g;Paper,Plastic, Becher;Elinas;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Joghurt, Griechische Joghurt;Milk and dairy products;Milk and yogurt;en:greek-yogurts;https://static.openfoodfacts.org/images/products/400/349/032/3600/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/400/349/032/3600/front_de.3.200.jpg
4311596406500;https://world.openfoodfacts.org/product/4311596406500;Heringsfilets EDEKA;;200 g;dose;Gut & Günstig;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/159/640/6500/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/431/159/640/6500/front_fr.4.200.jpg
4311596416219;https://world.openfoodfacts.org/product/4311596416219;Monster Doppelkekse;;500g;;Gut & Günstig;Imbiss,Süßwaren,Kekse und Kuchen,Schokoladenkekse,Cookies,Kekse,Schokoladen-Cookies,Cookies mit Milchschokolade;Sugary snacks;Biscuits and cakes;en:cookies-with-milk-chocolate;https://static.openfoodfacts.org/images/products/431/159/641/6219/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/431/159/641/6219/front_de.9.200.jpg
4311501318843;https://world.openfoodfacts.org/product/4311501318843;Frischkäse;Frischkäse, Doppelrahmstufe, wärmebehandelt;150 g;;EDEKA Bio;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Frischkäse;Milk and dairy products;Cheese;en:cream-cheeses;https://static.openfoodfacts.org/images/products/431/150/131/8843/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/131/8843/front_de.6.200.jpg
4012371661809;https://world.openfoodfacts.org/product/4012371661809;Jagdwurst;;200 g;;Eberswalder;Wurstrollen,Jagdwurst;Salty snacks;Salty and fatty products;en:sausage-rolls;https://static.openfoodfacts.org/images/products/401/237/166/1809/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/401/237/166/1809/front_de.4.200.jpg
4000540001068;https://world.openfoodfacts.org/product/4000540001068;Vollkorn Haferfleks Knusper-Schoko;;375g;;Kölln;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, Puffed grains, Puffed cereals, Puffed oat;Cereals and potatoes;Breakfast cereals;en:puffed-oat;https://static.openfoodfacts.org/images/products/400/054/000/1068/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/400/054/000/1068/front_de.7.200.jpg
4015637883212;https://world.openfoodfacts.org/product/4015637883212;Hirseflocken;;500 g;;;en:millet-flakes;Cereals and potatoes;Breakfast cereals;en:cereal-flakes;;
4311501475225;https://world.openfoodfacts.org/product/4311501475225;Bio Fruchtaufstrich Sauerkirsch;;340g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/147/5225/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/147/5225/front_de.6.200.jpg
4311527961795;https://world.openfoodfacts.org/product/4311527961795;Äpfel;;2 kg;;Gut & Günstig;Äpfel;Fruits and vegetables;Fruits;en:apples;https://static.openfoodfacts.org/images/products/431/152/796/1795/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/152/796/1795/front_de.4.200.jpg
4311596460489;https://world.openfoodfacts.org/product/4311596460489;Sahne Pudding Vanilla;;200 g;stück;Gut & Günstig;Desserts, Puddings;Milk and dairy products;Dairy desserts;en:puddings;https://static.openfoodfacts.org/images/products/431/159/646/0489/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/159/646/0489/front_de.4.200.jpg
5410093162090;https://world.openfoodfacts.org/product/5410093162090;Brotaufstrich;;250g;Dose;Weight watchers;Fette;Fat and sauces;Fats;en:fats;;
4104420210608;https://world.openfoodfacts.org/product/4104420210608;Multisaft;;750 ml;Elopack;Alnatura;Pflanzliche Lebensmittel und Getränke,Getränke,Pflanzliche Getränke,Fruchtgetränke,Säfte und Nektare,Fruchtsäfte und -Nektare,Fruchsäfte,Multifruchtsäfte;Beverages;Fruit juices;en:multifruit-juices;https://static.openfoodfacts.org/images/products/410/442/021/0608/front_de.14.400.jpg;https://static.openfoodfacts.org/images/products/410/442/021/0608/front_de.14.200.jpg
4311501620717;https://world.openfoodfacts.org/product/4311501620717;Bami Goreng;Bami Goreng;750 g;;Gut & Günstig;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/162/0717/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/162/0717/front_de.4.200.jpg
4311501600436;https://world.openfoodfacts.org/product/4311501600436;Stapel Chips Sour Cream & Onion;;175;;Gut&Günstig;Chips;Salty snacks;Appetizers;en:crisps;https://static.openfoodfacts.org/images/products/431/150/160/0436/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/0436/front_en.3.200.jpg
4311501636183;https://world.openfoodfacts.org/product/4311501636183;Knuspermüsli Beeren;;500 g;Plastiktüte;Edeka Bio;Müslis mit Früchten;Cereals and potatoes;Breakfast cereals;en:mueslis-with-fruits;;
4016241042323;https://world.openfoodfacts.org/product/4016241042323;Protein 20g fraise;Frischkäsezubereitung mit 9% Fruchtzubereitung, Magerstufe im Milchanteil, mit Süßungsmittel;200g;;Arla;Skyr;Milk and dairy products;Cheese;en:skyr;https://static.openfoodfacts.org/images/products/401/624/104/2323/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/401/624/104/2323/front_de.9.200.jpg
4311501366547;https://world.openfoodfacts.org/product/4311501366547;Saucisson Sec;;100 g;Kunststoff;;Saucissons secs;Fish Meat Eggs;Processed meat;fr:saucissons-secs;https://static.openfoodfacts.org/images/products/431/150/136/6547/front_xx.9.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/6547/front_xx.9.200.jpg
4311501440322;https://world.openfoodfacts.org/product/4311501440322;Schoko Donuts;;230g;;Gut & Günstig;Doughnuts;Sugary snacks;Biscuits and cakes;en:doughnuts;https://static.openfoodfacts.org/images/products/431/150/144/0322/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/144/0322/front_de.5.200.jpg
4311501433577;https://world.openfoodfacts.org/product/4311501433577;Muffins Backmischung Schoko Edeka;;380 g;;Edeka;Kekse und Kuchen, Kuchen, Cooking helpers, Dessert mixes, Backmischungen für Kuchen, Pastry helpers;Sugary snacks;Biscuits and cakes;en:cake-mixes;https://static.openfoodfacts.org/images/products/431/150/143/3577/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/143/3577/front_de.3.200.jpg
4311501444399;https://world.openfoodfacts.org/product/4311501444399;Salami;;200g;Kunststoff;Edeka;;unknown;unknown;;;
4311501445037;https://world.openfoodfacts.org/product/4311501445037;Calamares a La Romana;;500 g;sachet;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/144/5037/front_de.27.400.jpg;https://static.openfoodfacts.org/images/products/431/150/144/5037/front_de.27.200.jpg
4311501400036;https://world.openfoodfacts.org/product/4311501400036;Edeka Bio Reiswaffeln mit Meersalz, Reiswaffeln;;100 g;Kunststofffolie;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/140/0036/front_de.24.400.jpg;https://static.openfoodfacts.org/images/products/431/150/140/0036/front_de.24.200.jpg
4311501394380;https://world.openfoodfacts.org/product/4311501394380;Edeka Haltbare Sahne Lactosefrei 200g;;200 g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/139/4380/front_de.20.400.jpg;https://static.openfoodfacts.org/images/products/431/150/139/4380/front_de.20.200.jpg
4311501609071;https://world.openfoodfacts.org/product/4311501609071;Speisequark;;250 g;;;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/160/9071/front_de.10.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/9071/front_de.10.200.jpg
4311501490211;https://world.openfoodfacts.org/product/4311501490211;Edeka Bio Müsli Basis Mischung 500 G;;500 g;;Edeka;Müslis;Cereals and potatoes;Breakfast cereals;en:mueslis;https://static.openfoodfacts.org/images/products/431/150/149/0211/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/149/0211/front_fr.4.200.jpg
4311501624135;https://world.openfoodfacts.org/product/4311501624135;Ananas;;139 g;;Edeka;en:pineapple;Fruits and vegetables;Fruits;en:pineapple;https://static.openfoodfacts.org/images/products/431/150/162/4135/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/162/4135/front_de.3.200.jpg
4311501634776;https://world.openfoodfacts.org/product/4311501634776;Roggen Mischbrot;;500g;Kunststofftüte;Gut & Günstig;Mischbrot;unknown;unknown;de:mischbrot;https://static.openfoodfacts.org/images/products/431/150/163/4776/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/163/4776/front_fr.4.200.jpg
4311501353936;https://world.openfoodfacts.org/product/4311501353936;Champions 1. Wahl;;115 g;Glas;Edeka;;unknown;unknown;;;
4311596461103;https://world.openfoodfacts.org/product/4311596461103;Süßstoff Tabletten;;72 g;Kunststoff;Gut & Günstig;de:Süßstoff;unknown;unknown;de:sussstoff;https://static.openfoodfacts.org/images/products/431/159/646/1103/front_de.14.400.jpg;https://static.openfoodfacts.org/images/products/431/159/646/1103/front_de.14.200.jpg
4311501367643;https://world.openfoodfacts.org/product/4311501367643;Mandeln gehobelt;;100g;Plastic;Gut & Günstig,Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/136/7643/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/7643/front_de.6.200.jpg
4311501601983;https://world.openfoodfacts.org/product/4311501601983;Edelzartbitter Schokolade , 72 % Kakao;;100 g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/160/1983/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/1983/front_en.5.200.jpg
4006824003759;https://world.openfoodfacts.org/product/4006824003759;Mayonnaise;;460 g;;Develey;Epicerie, Sauces, Mayonnaises;Fat and sauces;Dressings and sauces;en:mayonnaises;https://static.openfoodfacts.org/images/products/400/682/400/3759/front_de.19.400.jpg;https://static.openfoodfacts.org/images/products/400/682/400/3759/front_de.19.200.jpg
4311501639887;https://world.openfoodfacts.org/product/4311501639887;Frische fettarme Milch;;1l;84-C/PAP, Packung(en);Edeka;Milchprodukte, Milch;Milk and dairy products;Milk and yogurt;en:milks;https://static.openfoodfacts.org/images/products/431/150/163/9887/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/163/9887/front_de.4.200.jpg
4040600977896;https://world.openfoodfacts.org/product/4040600977896;Landliebe Laktosefrei;;℮ 1 Liter;becher,karton;Landliebe;Vollmilch;Milk and dairy products;Milk and yogurt;en:whole-milks;https://static.openfoodfacts.org/images/products/404/060/097/7896/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/404/060/097/7896/front_de.7.200.jpg
4311501445365;https://world.openfoodfacts.org/product/4311501445365;Thunfisch Filets;;185 g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/144/5365/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/144/5365/front_de.3.200.jpg
4013200334048;https://world.openfoodfacts.org/product/4013200334048;Leverno ZitronenFix;;100ml;Produkt;Rila,Leverno;Getränke;unknown;unknown;en:non-alcoholic-beverages;https://static.openfoodfacts.org/images/products/401/320/033/4048/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/401/320/033/4048/front_de.6.200.jpg
4008391212763;https://world.openfoodfacts.org/product/4008391212763;cornflakes;;375 grammes;;Seitenbacher;Corn-flakes;Cereals and potatoes;Breakfast cereals;en:corn-flakes;https://static.openfoodfacts.org/images/products/400/839/121/2763/front_de.14.400.jpg;https://static.openfoodfacts.org/images/products/400/839/121/2763/front_de.14.200.jpg
4311501494615;https://world.openfoodfacts.org/product/4311501494615;KokosFlocken;;200 g;;Edeka;Snacks, Süßwaren, Konfekt, Weihnachtliches Essen und Getränke, Weihnachtssüßigkeiten, Kokosnussbälle mit Schokoladenüberzug;Sugary snacks;Sweets;en:christmas-sweets;https://static.openfoodfacts.org/images/products/431/150/149/4615/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/149/4615/front_de.3.200.jpg
4311501469095;https://world.openfoodfacts.org/product/4311501469095;Delikatess Hähnchenbrustfilet;;150 g;;Gut & Günstig;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/146/9095/front_de.14.400.jpg;https://static.openfoodfacts.org/images/products/431/150/146/9095/front_de.14.200.jpg
4311596434749;https://world.openfoodfacts.org/product/4311596434749;Kaffeeweißer;Milchpulver;250 g;Dose,rund Kunststoff;Gut & Günstig;Milchprodukte;unknown;unknown;en:dairies;https://static.openfoodfacts.org/images/products/431/159/643/4749/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/431/159/643/4749/front_en.3.200.jpg
40804453;https://world.openfoodfacts.org/product/40804453;Kühne 2 Minuten Rotkohl mit Apfelstücken;;355 g;Glas;Kühne;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel;Fruits and vegetables;Vegetables;en:vegetables-based-foods;https://static.openfoodfacts.org/images/products/40804453/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/40804453/front_en.4.200.jpg
4104420204263;https://world.openfoodfacts.org/product/4104420204263;Cappuccino;;230 ml;;Alnatura;;unknown;unknown;;https://static.openfoodfacts.org/images/products/410/442/020/4263/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/410/442/020/4263/front_de.3.200.jpg
4104420208247;https://world.openfoodfacts.org/product/4104420208247;Bratöl;hoch erhitzbares Sonnenblumenöl;0,75 l;Glas;Alnatura;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fette, Pflanzenfette, Sunflower seeds and their products, Pflanzenöle, Sonnenblumenöle;Fat and sauces;Fats;en:sunflower-oils;https://static.openfoodfacts.org/images/products/410/442/020/8247/front_de.12.400.jpg;https://static.openfoodfacts.org/images/products/410/442/020/8247/front_de.12.200.jpg
4311501475805;https://world.openfoodfacts.org/product/4311501475805;Edeka Asia Nuts Wasabi Style;;150 g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/147/5805/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/147/5805/front_fr.4.200.jpg
3415581131123;https://world.openfoodfacts.org/product/3415581131123;Kreationen Baileys;;500 ml;;Häagen-Dazs;Desserts, Tiefkühlprodukte, Tiefkühl-Desserts, Speiseeis und Sorbets, Speiseeis;Milk and dairy products;Ice cream;en:ice-creams;https://static.openfoodfacts.org/images/products/341/558/113/1123/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/341/558/113/1123/front_de.8.200.jpg
4015637822884;https://world.openfoodfacts.org/product/4015637822884;Reismehl;;500 g;;Bauck Hof;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Mehle;unknown;unknown;en:flours;https://static.openfoodfacts.org/images/products/401/563/782/2884/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/401/563/782/2884/front_de.8.200.jpg
4014741643019;https://world.openfoodfacts.org/product/4014741643019;Fruchtsecco Mango;;0.75 l;Glasflasche,Pfandfrei;Rotkäppchen;Getränke, Alkoholische Getränke, Weine, Schaumweine, Sekt;;Alcoholic beverages;en:sparkling-wines;https://static.openfoodfacts.org/images/products/401/474/164/3019/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/401/474/164/3019/front_de.4.200.jpg
43115440;https://world.openfoodfacts.org/product/43115440;Backpulver;;15 g;Paper;Gut & Günstig;Food additives, Anticaking agents, Bicarbonates of soda;unknown;unknown;en:anticaking-agents;https://static.openfoodfacts.org/images/products/43115440/front_xx.19.400.jpg;https://static.openfoodfacts.org/images/products/43115440/front_xx.19.200.jpg
4311501437544;https://world.openfoodfacts.org/product/4311501437544;Hojiblanca Oliven geschwärzt und entsteint;;160g;;Gut & Günstig;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/143/7544/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/143/7544/front_de.3.200.jpg
4311501367667;https://world.openfoodfacts.org/product/4311501367667;Mandeln, blanchiert, gemahlen;;100g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/136/7667/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/7667/front_de.4.200.jpg
4311501365090;https://world.openfoodfacts.org/product/4311501365090;Dark chocolate hazelnut;;200g;;Edeka;Snacks, Süßwaren, Kekse und Kuchen, Kekse, Cookies;Sugary snacks;Biscuits and cakes;en:cookies;https://static.openfoodfacts.org/images/products/431/150/136/5090/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/5090/front_en.3.200.jpg
4311501365014;https://world.openfoodfacts.org/product/4311501365014;Edeka double chocolate cookies;Kekse mit Vollmilch- und Zartbitterschokolade;200g;Kunststoff;Edeka;Snacks, Süßwaren, Kekse und Kuchen, Kekse;Sugary snacks;Biscuits and cakes;en:biscuits;https://static.openfoodfacts.org/images/products/431/150/136/5014/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/5014/front_de.5.200.jpg
4311501358757;https://world.openfoodfacts.org/product/4311501358757;Orangeat en dés;;100 g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/135/8757/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/135/8757/front_fr.3.200.jpg
4311501358634;https://world.openfoodfacts.org/product/4311501358634;Edeka Blaumohn;;250 g;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/135/8634/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/135/8634/front_de.5.200.jpg
4311501358504;https://world.openfoodfacts.org/product/4311501358504;Mandeln gehackt;;100 g;beutel;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/135/8504/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/135/8504/front_de.6.200.jpg
4311501346556;https://world.openfoodfacts.org/product/4311501346556;Saft Liebe Milder Multi;;1000 ml;;Edeka;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/150/134/6556/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/134/6556/front_fr.4.200.jpg
4104420021228;https://world.openfoodfacts.org/product/4104420021228;Erdnuss Mus;Bio Erdnussmus;250 g e;Glas;Alnatura;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Legumes and their products, Brotaufstriche, Pflanzliche Brotaufstriche, Nuts and their products, Oilseed purees, Nut butters, Legume butters, Erdnussbutter;Cereals and potatoes;Legumes;en:peanut-butters;https://static.openfoodfacts.org/images/products/410/442/002/1228/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/410/442/002/1228/front_de.7.200.jpg
4052700068398;https://world.openfoodfacts.org/product/4052700068398;Cappuccino Schoko;;500 g;Kunststoff;Krüger Family;Cappuccinopulver;unknown;unknown;en:powdered-cappucino;https://static.openfoodfacts.org/images/products/405/270/006/8398/front_de.17.400.jpg;https://static.openfoodfacts.org/images/products/405/270/006/8398/front_de.17.200.jpg
4002724000775;https://world.openfoodfacts.org/product/4002724000775;Margarine, Bio;;250 g;;Alsan;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Fette, Pflanzliche Brotaufstriche, Salted spreads, Pflanzenfette, Streichfette (Milch- und Nichtmilcherzeugnisse), Margarinen, Streichfette;Fat and sauces;Fats;de:streichfette;https://static.openfoodfacts.org/images/products/400/272/400/0775/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/400/272/400/0775/front_de.3.200.jpg
4009249022565;https://world.openfoodfacts.org/product/4009249022565;Golden Toast Vollkorn Toast;;250g;;Lieken,Golden Toast;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Brote, Toastbrote;Cereals and potatoes;Bread;en:toasts;https://static.openfoodfacts.org/images/products/400/924/902/2565/front_de.14.400.jpg;https://static.openfoodfacts.org/images/products/400/924/902/2565/front_de.14.200.jpg
4008391213753;https://world.openfoodfacts.org/product/4008391213753;Fitness-Riegel;Fitness Riegel ohne Schokolade;50 g;;Seitenbacher;Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel;unknown;unknown;en:protein-bars;https://static.openfoodfacts.org/images/products/400/839/121/3753/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/400/839/121/3753/front_en.3.200.jpg
4000521013127;https://world.openfoodfacts.org/product/4000521013127;Tassen Küchlein Nougat;Kuchenmischung für 1 Nougat-Küchlein;53 g;;Dr. Oetker;Snacks, Süßwaren, Kekse und Kuchen, Kuchen;Sugary snacks;Biscuits and cakes;en:cakes;https://static.openfoodfacts.org/images/products/400/052/101/3127/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/400/052/101/3127/front_de.9.200.jpg
3415581122817;https://world.openfoodfacts.org/product/3415581122817;Vanillas macadamia nut brittle;;500 ml - 430 g;cardboard,frozen;Häagen-Dazs;Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Crèmes glacées, Glaces à la vanille;Milk and dairy products;Ice cream;en:vanilla-ice-cream-tubs;https://static.openfoodfacts.org/images/products/341/558/112/2817/front_fr.30.400.jpg;https://static.openfoodfacts.org/images/products/341/558/112/2817/front_fr.30.200.jpg
3387390321067;https://world.openfoodfacts.org/product/3387390321067;Lion Cereals;Frühstücks-Müsli;400g;boîte et sachet plastique,Karton;Nestlé;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, Müslis, Müslis mit Schokolade;Cereals and potatoes;Breakfast cereals;en:mueslis-with-chocolate;https://static.openfoodfacts.org/images/products/338/739/032/1067/front_de.24.400.jpg;https://static.openfoodfacts.org/images/products/338/739/032/1067/front_de.24.200.jpg
42102243;https://world.openfoodfacts.org/product/42102243;Lemon Radler Klassisch;;0.5 l;Glasflasche;Lübzer;Deutsche Biere;;Alcoholic beverages;en:beers-from-germany;https://static.openfoodfacts.org/images/products/42102243/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/42102243/front_de.4.200.jpg
4311501605233;https://world.openfoodfacts.org/product/4311501605233;Knusper Kaiser;;200g;;Edeka,Gut & Günstig;Breads;Cereals and potatoes;Bread;en:breads;https://static.openfoodfacts.org/images/products/431/150/160/5233/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/5233/front_de.4.200.jpg
4311501355350;https://world.openfoodfacts.org/product/4311501355350;Premium Orange direkt gepresst;;1 l;Kunststoff;EDEKA;Getränke, Pflanzliche Lebensmittel und Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchtsäfte und -Nektare, Fruchsäfte, Orangensäfte;Beverages;Fruit juices;en:orange-juices;https://static.openfoodfacts.org/images/products/431/150/135/5350/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/135/5350/front_de.5.200.jpg
4007656011004;https://world.openfoodfacts.org/product/4007656011004;Schwarzwald Sprudel Classic;;0.7 l;Flasche;Schwarzwald Sprudel;Natürliches Mineralwasser;Beverages;Waters and flavored waters;en:natural-mineral-waters;https://static.openfoodfacts.org/images/products/400/765/601/1004/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/400/765/601/1004/front_de.4.200.jpg
4311501477229;https://world.openfoodfacts.org/product/4311501477229;Frischkäse mit Kräutern;;300 g;;Gut & Günstig;Dairies,Fermented foods,Fermented milk products,Cheeses,Cream cheeses,Cheese spreads;Milk and dairy products;Cheese;en:cheese-spreads;https://static.openfoodfacts.org/images/products/431/150/147/7229/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/150/147/7229/front_de.7.200.jpg
4311501489901;https://world.openfoodfacts.org/product/4311501489901;Fettarme Milch;;1L;Karton;Gut & Günstig;Dairies,Milks;Milk and dairy products;Milk and yogurt;en:milks;https://static.openfoodfacts.org/images/products/431/150/148/9901/front_de.17.400.jpg;https://static.openfoodfacts.org/images/products/431/150/148/9901/front_de.17.200.jpg
4311501481332;https://world.openfoodfacts.org/product/4311501481332;Hähnchen;;1400 gramm;;Gut & Günstig;Chickens,Frozen meats;Fish Meat Eggs;Meat;en:frozen-meats;https://static.openfoodfacts.org/images/products/431/150/148/1332/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/148/1332/front_de.3.200.jpg
4311501452943;https://world.openfoodfacts.org/product/4311501452943;Margherita Pizza;;900 g;;Gut & Günstig,Edeka;Pizzas;Composite foods;Pizza pies and quiche;en:pizzas;https://static.openfoodfacts.org/images/products/431/150/145/2943/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/145/2943/front_de.5.200.jpg
4311596446247;https://world.openfoodfacts.org/product/4311596446247;Vanille Eiscreme;;1 liter;;Gut & Günstig;Vanilla ice cream tubs;Milk and dairy products;Ice cream;en:vanilla-ice-cream-tubs;https://static.openfoodfacts.org/images/products/431/159/644/6247/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/159/644/6247/front_de.6.200.jpg
4311501606278;https://world.openfoodfacts.org/product/4311501606278;skyr Heidelbeere Holunderbeere;;150;Plastic;Gut & Günstig;Dairies,Fermented foods,Fermented milk products,Yogurts;Milk and dairy products;Milk and yogurt;en:yogurts;https://static.openfoodfacts.org/images/products/431/150/160/6278/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/6278/front_de.4.200.jpg
4311501619155;https://world.openfoodfacts.org/product/4311501619155;Fettarmer Joghurt;;4 x 150g;;Gut & Günstig,Edeka;Dairies,Fermented foods,Fermented milk products,Yogurts;Milk and dairy products;Milk and yogurt;en:yogurts;https://static.openfoodfacts.org/images/products/431/150/161/9155/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/431/150/161/9155/front_de.8.200.jpg
4311596440481;https://world.openfoodfacts.org/product/4311596440481;Sahne Kefir mild auf Pfirsich-Maracuja;;250g;Plastic,Aluminium;Gut & Günstig;Dairies,Kefir;Milk and dairy products;Milk and yogurt;en:kefir;https://static.openfoodfacts.org/images/products/431/159/644/0481/front_de.10.400.jpg;https://static.openfoodfacts.org/images/products/431/159/644/0481/front_de.10.200.jpg
4311596413195;https://world.openfoodfacts.org/product/4311596413195;Ravioli in Bolognesesauce;;800 g;Conserva,Konserve,Canned;Gut & Günstig;Canned raviolis;Composite foods;One-dish meals;en:canned-raviolis;;
4311596413874;https://world.openfoodfacts.org/product/4311596413874;Kartoffel Knödel halb & halb;;200 g;Carton;Gut & Günstig;;unknown;unknown;;https://static.openfoodfacts.org/images/products/431/159/641/3874/front_de.21.400.jpg;https://static.openfoodfacts.org/images/products/431/159/641/3874/front_de.21.200.jpg
